openalex_id,title,abstract,publication_year,journal,source_type,authors,cited_by_count,concepts,doi,work_type,language,author_count,authors_display,concepts_display
https://openalex.org/W1988126949,The Acquisition of Anaphora by Simple Recurrent Networks,"This article applies Simple Recurrent Networks (SRNs; Elman 1991 Elman, Jeffrey L. 1991. Distributed representations, simple recurrent networks, and grammatical structure. Machine Learning, 7: 195–225. [Crossref], [Web of Science ®] , [Google Scholar], 1993 Elman, Jeffrey L. 1993. Learning and development in neural networks: The importance of starting small. Cognition, 48: 71–99. [Crossref], [PubMed], [Web of Science ®] , [Google Scholar]) to the task of assigning an interpretation to reflexive and pronominal anaphora. This task demands more refined sensitivity to syntactic structure than has been previously explored. Measured quantitatively, SRNs perform quite well. However, the way in which they achieve such performance diverges in key respects from the target grammar: (i) linear N-V-reflexive/pronoun sequences affect the SRN's interpretations, even without a relevant structural relation, yielding errors unlike those made by humans; (ii) the SRN's representations distinguish sentence types, inhibiting structural generalization; (iii) the SRN's knowledge of the conditions on anaphoric dependencies fails to generalize to novel lexical items. These results have important consequences not only for the viability of SRNs as models of language learning but also for the systematicity of generalization in neural networks (Hadley 1994 Hadley, Robert F. 1994. Systematicity in connectionist language learning. Mind and Language, 9: 247–272. [Crossref] , [Google Scholar]; Marcus 1998 Marcus, Gary F. 1998. Rethinking eliminative connectionism. Cognitive Psychology, 37: 243–282. [Crossref], [PubMed], [Web of Science ®] , [Google Scholar]).",2013,Language Acquisition,journal,"['Robert Frank', 'Donald W. Mathis', 'William Badecker']",21,"['Connectionism', 'Computer science', 'Anaphora (linguistics)', 'Sentence', 'Artificial intelligence', 'Cognitive science', 'Natural language processing', 'Grammar', 'Generalization', 'Pronoun', 'Reflexivity', 'Linguistics', 'Artificial neural network', 'Psychology', 'Philosophy', 'Epistemology', 'Resolution (logic)', 'Social science', 'Sociology']",https://doi.org/10.1080/10489223.2013.796950,article,en,3,"Robert Frank, Donald W. Mathis, William Badecker","Connectionism, Computer science, Anaphora (linguistics), Sentence, Artificial intelligence"
https://openalex.org/W2066864889,Cognitive Computation: An Introduction,"formulations (such as those of Aleksander). In the second keynote paper, McClelland shows how, even after more than half a century of research on machine intelligence, humans remain far better than the strongest computing machines available today at a wide range of natural cognitive tasks, such as object recognition, language comprehension, and planning and acting in contextually appropriate ways. After briefly reviewing the progress that is being made in many of these areas, he succinctly examines how and why computers still lack the fluidity, adaptability, open-endedness, creativity, purposefulness and insightfulness that are normally associated with the supreme achievements of human cognitive ability. Finally, he presents some exciting prospects for overcoming these limitations. Aleksander, in the third keynote paper, provides a comprehensive review of computational work that is currently developing under the heading of ‘Machine Consciousness’ and sets out to provide a guide for those who wish to contribute to this field. Initially, he raises and discusses questions of philosophical concern relating to the appropriateness of this activity and then describes a number of interesting classical designs and computational attitudes. This is followed by a convincing argument that shows that fine-grain neural approaches are needed to provide truly phenomenal representations that stand in relation to the behaviour of a computational organism, just as subjective mental states stand in relation to the existence of a conscious organism. He concludes the paper with an evaluation of the validity and benefits of designing conscious systems. In the next invited paper, Gurney makes an exciting and timely case for quantitative computational modelling as the only route to understanding cognition. Within this general strategy he argues that a programme of reverse engineering the brain, by building biologically constrained models using methods in computational neuroscience, holds most promise. In his ongoing attempts to address this grand challenge, the author outlines a four-level framework (computation, algorithm, mechanism and biological substrate) which provides a novel principled approach to model building. The author demonstrates the utility of the framework which can encompass working at multiple structural levels of description in the brain (from membranes to systems). Finally, the author describes a novel method involving the use of core-surround embedding for working at multiple levels simultaneously. Haikonen first reviews why the two traditional approaches towards artificial cognition, of symbolic artificial intelligence (AI) and sub-symbolic neural networks have not been very successful. He next shows how recent hybrid approaches that combine symbolic AI and sub-symbolic neural networks have also fallen short of the ultimate goal. The author argues that traditional AI programs do not operate with meanings and consequently do not understand anything. As a potential remedy, the author introduces and critically reviews the role of associative information processing principles for cognitive computing that may enable the utilization of meaning and the combined sub-symbolic/ symbolic operation of neural networks. Seth presents an excellent review of consciousness as a key feature of mammalian cognition. He reviews how computational and theoretical approaches can facilitate a transition from correlation to explanation in consciousness science. He succinctly describes progress towards identifying ‘explanatory correlates’ underlying a number of fundamental properties that characterize conscious experiences. He also discusses how synthetic approaches can shed additional light on possible functions of consciousness, the role of embodiment in consciousness and the plausibility of constructing a conscious artefact. Underwood presents a very interesting and timely review of models of attentional guidance in human image processing, with a focus on the visual saliency map hypothesis. His paper gives a ‘big picture’ perspective of how this work cumulates by evaluating the saliency map hypothesis of scene perception using evidence of eye movements made when images are first inspected. He concludes that visual saliency can be used by viewers, but that its use is both task-dependent and knowledgedependent. Gros addresses an important question in cognitive systems research, specifically of understanding the functional role of self-sustained neural activity in the brain and its interplay with the sensory data input stream. He reviews the present state of theoretical modelling and introduces an emerging approach to cognitive computation based on autonomously active neural networks. In contrast to the classical stimulus–response type neural networks, the author presents two novel neural architectures exhibiting continuous ongoing transient state dynamics in the context of a general critical discussion of the autonomous, self sustained activity of the brain. Sun presents a generic computational cognitive architecture emphasizing the role of motivational variables. The author convincingly argues that motivational representations can help make cognitive architectural models more comprehensive and provide deeper explanations of psychological processes. His pioneering work represents a step forward in making computational cognitive architectures better reflections of the human mind and its motivational complexity and intricacy. In the final paper of this Inaugural Issue, Ziemke and Lowe review the key role of emotion in embodied cognitive architectures. The authors succinctly argue that 2 Cogn Comput (2009) 1:1–3",2009,Cognitive Computation,journal,['Amir Hussain'],21,"['Computer science', 'Creativity', 'Relation (database)', 'Consciousness', 'Cognitive science', 'Argument (complex analysis)', 'Cognition', 'Object (grammar)', 'Comprehension', 'Artificial intelligence', 'Adaptability', 'Field (mathematics)', 'Data science', 'Epistemology', 'Cognitive psychology', 'Psychology', 'Social psychology', 'Mathematics', 'Programming language', 'Biology', 'Ecology', 'Philosophy', 'Neuroscience', 'Pure mathematics', 'Biochemistry', 'Database', 'Chemistry']",https://doi.org/10.1007/s12559-009-9013-z,article,en,1,Amir Hussain,"Computer science, Creativity, Relation (database), Consciousness, Cognitive science"
https://openalex.org/W2071887820,Bio‐Inspired Nano‐Sensor‐Enhanced CNN Visual Computer,"Nanotechnology opens new ways to utilize recent discoveries in biological image processing by translating the underlying functional concepts into the design of CNN (cellular neural/nonlinear network)-based systems incorporating nanoelectronic devices. There is a natural intersection joining studies of retinal processing, spatio-temporal nonlinear dynamics embodied in CNN, and the possibility of miniaturizing the technology through nanotechnology. This intersection serves as the springboard for our multidisciplinary project. Biological feature and motion detectors map directly into the spatio-temporal dynamics of CNN for target recognition, image stabilization, and tracking. The neural interactions underlying color processing will drive the development of nanoscale multispectral sensor arrays for image fusion. Implementing such nanoscale sensors on a CNN platform will allow the implementation of device feedback control, a hallmark of biological sensory systems. These biologically inspired CNN subroutines are incorporated into the new world of analog-and-logic algorithms and software, containing also many other active-wave computing mechanisms, including nature-inspired (physics and chemistry) as well as PDE-based sophisticated spatio-temporal algorithms. Our goal is to design and develop several miniature prototype devices for target detection, navigation, tracking, and robotics. This paper presents an example illustrating the synergies emerging from the convergence of nanotechnology, biotechnology, and information and cognitive science.",2004,Annals of the New York Academy of Sciences,journal,"['Wolfgang Porod', 'Frank S. Werblin', 'Leon O. Chua', 'Tamás Roska', 'Á. Rodríguez‐Vázquez', 'Botond Roska', 'Patrick Fay', 'Gary H. Bernstein', 'Yih-Fang Huang', 'ÁRPÁD I. CSURGAY']",21,"['Computer science', 'Artificial intelligence', 'Cellular neural network', 'Convolutional neural network', 'Intersection (aeronautics)', 'Neuromorphic engineering', 'Biomimetics', 'Image processing', 'Artificial neural network', 'Engineering', 'Image (mathematics)', 'Aerospace engineering']",https://doi.org/10.1196/annals.1305.011,article,en,10,"Wolfgang Porod, Frank S. Werblin, Leon O. Chua, Tamás Roska, Á. Rodríguez‐Vázquez","Computer science, Artificial intelligence, Cellular neural network, Convolutional neural network, Intersection (aeronautics)"
https://openalex.org/W3112138007,Neural Knapsack: A Neural Network Based Solver for the Knapsack Problem,"This paper introduces a heuristic solver based on neural networks and deep learning for the knapsack problem. The solver is inspired by mechanisms and strategies used by both algorithmic solvers and humans. The neural model of the solver is based on introducing several biases in the architecture. We introduce a stored memory of vectors that holds up items representations and their relationship to the capacity of the knapsack and a module that allows the solver to access all the previous outputs it generated. The solver is trained and tested on synthetic datasets that represent a variety of instance types with different complexities. The solver neural model capabilities to generalize were tested on instances with up to 200 items, the model succeed to obtain near optimal solutions better than the greedy algorithm for instances in which there exists a correlation between items values and weights. The results also show that the capacity of the knapsack has a role in learning useful representations for each item in an instance and for the instance itself. Although the proposed solver may be not superior to other solvers, the results described here are insights for how the connection between combinatorial optimization, machine learning, and cognitive science could serve a great purpose in the operation research field. The goal of this work is not to design a state of the art solver, rather it full-fills some of the holes in the recent line of research that incorporates learning in combinatorial optimization problems.",2020,IEEE Access,journal,"['Hazem A. A. Nomer', 'Khalid A. Alnowibet', 'Ashraf Elsayed', 'Ali Wagdy Mohamed']",20,"['Knapsack problem', 'Solver', 'Computer science', 'Heuristic', 'Continuous knapsack problem', 'Artificial neural network', 'Artificial intelligence', 'Boolean satisfiability problem', 'Mathematical optimization', 'Theoretical computer science', 'Machine learning', 'Algorithm', 'Mathematics', 'Programming language']",https://doi.org/10.1109/access.2020.3044005,article,en,4,"Hazem A. A. Nomer, Khalid A. Alnowibet, Ashraf Elsayed, Ali Wagdy Mohamed","Knapsack problem, Solver, Computer science, Heuristic, Continuous knapsack problem"
https://openalex.org/W2898526707,Attentive Tensor Product Learning,"This paper proposes a novel neural architecture — Attentive Tensor Product Learning (ATPL) — to represent grammatical structures of natural language in deep learning models. ATPL exploits Tensor Product Representations (TPR), a structured neural-symbolic model developed in cognitive science, to integrate deep learning with explicit natural language structures and rules. The key ideas of ATPL are: 1) unsupervised learning of role-unbinding vectors of words via the TPR-based deep neural network; 2) the use of attention modules to compute TPR; and 3) the integration of TPR with typical deep learning architectures including long short-term memory and feedforward neural networks. The novelty of our approach lies in its ability to extract the grammatical structure of a sentence by using role-unbinding vectors, which are obtained in an unsupervised manner. Our ATPL approach is applied to 1) image captioning, 2) part of speech (POS) tagging, and 3) constituency parsing of a natural language sentence. The experimental results demonstrate the effectiveness of the proposed approach in all these three natural language processing tasks.",2019,Proceedings of the AAAI Conference on Artificial Intelligence,conference,"['Qiuyuan Huang', 'Li Deng', 'Dapeng Wu', 'Chang Liu', 'Xiaodong He']",20,"['Computer science', 'Artificial intelligence', 'Natural language processing', 'Deep learning', 'Sentence', 'Parsing', 'Natural language', 'Unsupervised learning', 'Artificial neural network']",https://doi.org/10.1609/aaai.v33i01.33011344,article,en,5,"Qiuyuan Huang, Li Deng, Dapeng Wu, Chang Liu, Xiaodong He","Computer science, Artificial intelligence, Natural language processing, Deep learning, Sentence"
https://openalex.org/W2803231824,Predictive modelling and analysis of academic performance of secondary school students: Artificial Neural Network approach,"The need for educational managers and policy makers to design and implement pedagogical and instructional interventions necessitates the development and validation of a predictive model for analyzing the academic performance of students before gaining admission into university. This study adopts feed-forward neural network to establish and analyze the complex nonlinear relationship that exist between cognitive and psychological variables that influence the academic performance of secondary school students. The sample space comprises of 120 students selected from four randomly selected secondary schools in Ibadan-North Local Government Area of Oyo State. Students’ performances in five science subjects at 2015 West African Examination Council (cognitive factor) and psychological factors (age, gender, status of school and parent occupation) were used as inputs to the proposed model while the performance at Post-Unified Tertiary Matriculation Examination (Post-UTME) served as the target output. Simulated results from the study showed that artificial neural network (ANN) is efficient at clustering students into different categories according to their predicted level of performance. Study of this type will enable educational planners and curriculum developers provide better educational services as well as customize assistance to students when they gain admission into universities. Key words: ANN, students’ performance, university admission, predictive model, Ibadan.",2018,International Journal of Science and Technology Education Research,journal,"['M. A. Amoo', 'Olumuyiwa B. Alaba', 'Osly Usman']",20,"['Matriculation', 'Government (linguistics)', 'Curriculum', 'Mathematics education', 'Psychological intervention', 'Psychology', 'Artificial neural network', 'Cognition', 'Academic achievement', 'Medical education', 'Computer science', 'Pedagogy', 'Artificial intelligence', 'Medicine', 'Neuroscience', 'Linguistics', 'Philosophy', 'Psychiatry']",https://doi.org/10.5897/ijster2017.0415,article,en,3,"M. A. Amoo, Olumuyiwa B. Alaba, Osly Usman","Matriculation, Government (linguistics), Curriculum, Mathematics education, Psychological intervention"
https://openalex.org/W2768582252,Cognitive foundations of knowledge science and deep knowledge learning by cognitive robots,"Recent basic studies reveal that novel solutions to fundamental AI problems are deeply rooted in both the understanding of the natural intelligence and the maturity of suitable mathematical means for rigorously modeling the brain in machine understandable forms. Learning is a cognitive process of knowledge and behavior acquisition. Learning can be classified into five categories known as object identification, cluster classification, functional regression, behavior generation, and knowledge acquisition. The latest discovery in knowledge science by Wang revealed that the basic unit of knowledge is a binary relation (bir) as that of bit for information and data. A fundamental challenge to knowledge learning different from those of deep and recurring neural network technologies has led to the emergence of the field of cognitive machine learning on the basis of recent breakthroughs in denotational mathematics and mathematical engineering. This keynote lecture presents latest advances in formal brain studies and cognitive systems for deep reasoning and deep learning. It is recognized that key technologies enabling cognitive robots mimicking the brain rely not only on deep learning, but also on deep reasoning and thinking towards machinable thoughts and cognitive knowledge bases built by cognitive systems. Fundamental theories and novel technologies for implementing deep thinking robots are demonstrated based on concept algebra, semantics algebra and inference algebra.",2017,,,['Yingxu Wang'],20,"['Computer science', 'Artificial intelligence', 'Deep learning', 'Cognitive computing', 'Cognition', 'Cognitive robotics', 'Cognitive science', 'Cognitive architecture', 'Robot', 'Psychology', 'Neuroscience']",https://doi.org/10.1109/icci-cc.2017.8109802,article,en,1,Yingxu Wang,"Computer science, Artificial intelligence, Deep learning, Cognitive computing, Cognition"
https://openalex.org/W4399508602,Generative AI and Cognitive Computing-Driven Intrusion Detection System in Industrial CPS,"Abstract Industrial Cyber-Physical Systems (ICPSs) are becoming more and more networked and essential to modern infrastructure. This has led to an increase in the complexity of their dynamics and the challenges of protecting them from advanced cyber threats have escalated. Conventional intrusion detection systems (IDS) often struggle to interpret high-dimensional, sequential data efficiently and extract meaningful features. They are characterized by low accuracy and a high rate of false positives. In this article, we adopt the computational design science approach to design an IDS for ICPS, driven by Generative AI and cognitive computing. Initially, we designed a Long Short-Term Memory-based Sparse Variational Autoencoder (LSTM-SVAE) technique to extract relevant features from complex data patterns efficiently. Following this, a Bidirectional Recurrent Neural Network with Hierarchical Attention (BiRNN-HAID) is constructed. This stage focuses on proficiently identifying potential intrusions by processing data with enhanced focus and memory capabilities. Next, a Cognitive Enhancement for Contextual Intrusion Awareness (CE-CIA) is designed to refine the initial predictions by applying cognitive principles. This enhances the system’s reliability by effectively balancing sensitivity and specificity, thereby reducing false positives. The final stage, Interpretive Assurance through Activation Insights in Detection Models (IAA-IDM), involves the visualizations of mean activations of LSTM and GRU layers for providing in-depth insights into the decision-making process for cybersecurity analysts. Our framework undergoes rigorous testing on two publicly accessible industrial datasets, ToN-IoT and Edge-IIoTset, demonstrating its superiority over both baseline methods and recent state-of-the-art approaches.",2024,Cognitive Computation,journal,"['Shareeful Islam', 'Danish Javeed', 'Muhammad Shahid Saeed', 'Prabhat Kumar', 'Alireza Jolfaei', 'A.K.M. Najmul Islam']",19,"['Computer science', 'Autoencoder', 'False positive paradox', 'Artificial intelligence', 'Intrusion detection system', 'Process (computing)', 'Machine learning', 'Cognition', 'Reliability (semiconductor)', 'Artificial neural network', 'Biology', 'Physics', 'Operating system', 'Neuroscience', 'Quantum mechanics', 'Power (physics)']",https://doi.org/10.1007/s12559-024-10309-w,article,en,6,"Shareeful Islam, Danish Javeed, Muhammad Shahid Saeed, Prabhat Kumar, Alireza Jolfaei","Computer science, Autoencoder, False positive paradox, Artificial intelligence, Intrusion detection system"
https://openalex.org/W4388450489,Beethoven's Ninth and AI's Tenth: A comparison of human and computational creativity,"Composer Ludwig van Beethoven died in 1827, leaving behind several dozen sketches for his Tenth Symphony. In 2021, a team of computer scientists and musicians trained an artificial neural network to create a realization of the third and fourth movements. Comparing Beethoven's Ninth Symphony to the algorithmic Tenth reveals differences between human and computational creativity. In its speed and fecundity, the AI model captures some of the features of spontaneous human creativity. However, it is less equipped for deliberate creativity, which requires non-linear thinking, context-driven decision-making, elaborating unusual choices, and the capacity to revise. Implications for cognitive science, artificial intelligence, and education are discussed.",2023,Journal of Creativity,journal,['Anthony Brandt'],19,"['Creativity', 'Symphony', 'Ninth', 'Context (archaeology)', 'Cognitive science', 'Cognition', 'Computer science', 'Psychology', 'Cognitive psychology', 'Mathematics education', 'Artificial intelligence', 'Art', 'History', 'Literature', 'Social psychology', 'Acoustics', 'Neuroscience', 'Physics', 'Archaeology']",https://doi.org/10.1016/j.yjoc.2023.100068,article,en,1,Anthony Brandt,"Creativity, Symphony, Ninth, Context (archaeology), Cognitive science"
https://openalex.org/W4383960508,"A Collaborative, Interactive and Context-Aware Drawing Agent for Co-Creative Design","Recent advances in text-conditioned generative models have provided us with neural networks capable of creating images of astonishing quality, be they realistic, abstract, or even creative. These models have in common that (more or less explicitly) they all aim to produce a high-quality one-off output given certain conditions, and in that they are not well suited for a creative collaboration framework. Drawing on theories from cognitive science that model how professional designers and artists think, we argue how this setting differs from the former and introduce CICADA: a Collaborative, Interactive Context-Aware Drawing Agent. CICADA uses a vector-based synthesis-by-optimisation method to take a partial sketch (such as might be provided by a user) and develop it towards a goal by adding and/or sensibly modifying traces. Given that this topic has been scarcely explored, we also introduce a way to evaluate desired characteristics of a model in this context by means of proposing a diversity measure. CICADA is shown to produce sketches of quality comparable to a human user's, enhanced diversity and most importantly to be able to cope with change by continuing the sketch minding the user's contributions in a flexible manner.",2023,IEEE Transactions on Visualization and Computer Graphics,journal,"['Francisco Ibarrola', 'Tomas Lawton', 'Kazjon Grace']",19,"['Sketch', 'Computer science', 'Context (archaeology)', 'Quality (philosophy)', 'Human–computer interaction', 'Diversity (politics)', 'Generative grammar', 'Data science', 'Artificial intelligence', 'Epistemology', 'Philosophy', 'Biology', 'Algorithm', 'Anthropology', 'Sociology', 'Paleontology']",https://doi.org/10.1109/tvcg.2023.3293853,article,en,3,"Francisco Ibarrola, Tomas Lawton, Kazjon Grace","Sketch, Computer science, Context (archaeology), Quality (philosophy), Human–computer interaction"
https://openalex.org/W3204533853,Symbolic Deep Networks: A Psychologically Inspired Lightweight and Efficient Approach to Deep Learning,"The last two decades have produced unprecedented successes in the fields of artificial intelligence and machine learning (ML), due almost entirely to advances in deep neural networks (DNNs). Deep hierarchical memory networks are not a novel concept in cognitive science and can be traced back more than a half century to Simon's early work on discrimination nets for simulating human expertise. The major difference between DNNs and the deep memory nets meant for explaining human cognition is that the latter are symbolic networks meant to model the dynamics of human memory and learning. Cognition-inspired symbolic deep networks (SDNs) address several known issues with DNNs, including (1) learning efficiency, where a much larger number of training examples are required for DNNs than would be expected for a human; (2) catastrophic interference, where what is learned by a DNN gets unlearned when a new problem is presented; and (3) explainability, where there is no way to explain what is learned by a DNN. This paper explores whether SDNs can achieve similar classification accuracy performance to DNNs across several popular ML datasets and discusses the strengths and weaknesses of each approach. Simulations reveal that (1) SDNs provide similar accuracy to DNNs in most cases, (2) SDNs are far more efficient than DNNs, (3) SDNs are as robust as DNNs to irrelevant/noisy attributes in the data, and (4) SDNs are far more robust to catastrophic interference than DNNs. We conclude that SDNs offer a promising path toward human-level accuracy and efficiency in category learning. More generally, ML frameworks could stand to benefit from cognitively inspired approaches, borrowing more features and functionality from models meant to simulate and explain human learning.",2021,Topics in Cognitive Science,journal,"['Vladislav D. Veksler', 'Blaine Hoffman', 'Norbou Buchler']",19,"['Deep neural networks', 'Computer science', 'Deep learning', 'Artificial intelligence', 'Artificial neural network', 'Machine learning']",https://doi.org/10.1111/tops.12571,article,en,3,"Vladislav D. Veksler, Blaine Hoffman, Norbou Buchler","Deep neural networks, Computer science, Deep learning, Artificial intelligence, Artificial neural network"
https://openalex.org/W3011215610,Neural Population Dynamics and Cognitive Function,"Representations in the brain are encoded as patterns of activity of large populations of neurons. The science of population encoded representations, also known as parallel distributed processing (PDP), achieves neurological verisimilitude and has been able to account for a large number of cognitive phenomena in normal people, including reaction times (and reading latencies), stimulus recognition, the effect of stimulus salience on attention, perceptual invariance, simultaneous egocentric and allocentric visual processing, top-down/bottom-up processing, language errors, the effect of statistical regularities of experience, frequency, and age of acquisition, instantiation of rules and symbols, content addressable memory and the capacity for pattern completion, preservation of function in the face of noisy or distorted input, inference, parallel constraint satisfaction, the binding problem and gamma coherence, principles of hippocampal function, the location of knowledge in the brain, limitations in the scope and depth of knowledge acquired through experience, and Piagetian stages of cognitive development. PDP studies have been able to provide a coherent account for impairment in a variety of language functions resulting from stroke or dementia in a large number of languages and the phenomenon of graceful degradation observed in such studies. They have also made important contributions to our understanding of attention (including hemispatial neglect), emotional function, executive function, motor planning, visual processing, decision making, and neuroeconomics. The relationship of neural network population dynamics to electroencephalographic rhythms is starting to emerge. Nevertheless, PDP approaches have scarcely penetrated major areas of study of cognition, including neuropsychology and cognitive neuropsychology, as well as much of cognitive psychology. This article attempts to provide an overview of PDP principles and applications that addresses a broader audience.",2020,Frontiers in Human Neuroscience,journal,['Stephen E. Nadeau'],19,"['Dynamics (music)', 'Cognition', 'Neuroscience', 'Population', 'Computer science', 'Psychology', 'Cognitive science', 'Cognitive psychology', 'Medicine', 'Pedagogy', 'Environmental health']",https://doi.org/10.3389/fnhum.2020.00050,article,en,1,Stephen E. Nadeau,"Dynamics (music), Cognition, Neuroscience, Population, Computer science"
